delta_over_gamma_e,Re_chi_full,Im_chi_full,Re_chi_cut,Im_chi_cut,Re_R_S,Im_R_S
0.05400000000000005,0.45198207465229384,-0.35283394430116793,0.9970924783331805,0.053842993829991796,-0.5451104036808867,-0.40667693813115974
0.05500000000000016,0.4576550042738568,-0.3549436185850562,0.9969841230278407,0.0548341267665314,-0.5393291187539839,-0.40977774535158756
0.05600000000000005,0.46332407416473187,-0.3569494935183683,0.9968738037514354,0.05582493301008043,-0.5335497295867035,-0.41277442652844876
0.05700000000000016,0.46898724861758884,-0.3588528518222108,0.9967615218156209,0.05681540674349055,-0.5277742731980322,-0.4156682585657014
0.05800000000000005,0.47464255794841603,-0.36065500862074784,0.9966472785549413,0.05780554215618665,-0.5220047206065253,-0.4184605507769345
0.05900000000000016,0.48028809820153123,-0.3623573086566534,0.9965310753267874,0.05879533344428062,-0.5162429771252561,-0.421152642100934
0.06000000000000005,0.4859220307550014,-0.3639611235861084,0.9964129135113591,0.0597847748106816,-0.5104908827563577,-0.42374589839679
0.061000000000000165,0.49154258183290883,-0.36546784935548765,0.9962927945116221,0.06077386046520911,-0.5047502126787133,-0.42624170982069676
0.062000000000000055,0.49714804193071227,-0.36687890366146425,0.9961707197532684,0.061762584624702695,-0.49902267782255616,-0.42864148828616694
0.06300000000000017,0.5027367651599105,-0.3681957234959095,0.9960466906846724,0.06275094151313453,-0.49330992552476194,-0.43094666500904405
0.06400000000000006,0.5083071685180007,-0.3694197627765959,0.9959207087768499,0.06373892536171845,-0.4876135402588492,-0.4331586881383143
0.06500000000000017,0.5138577310896442,-0.3705524900643972,0.9957927755234136,0.06472653040902206,-0.48193504443376944,-0.43527902047341926
0.06600000000000006,0.5193869931847176,-0.37159538636735795,0.9956628924405291,0.06571375090107498,-0.4762758992558115,-0.4373091372684329
0.06700000000000017,0.5248935554188215,-0.37254994303172545,0.9955310610668708,0.06670058109148051,-0.4706375056480493,-0.439250524123206
0.06800000000000006,0.5303760777415625,-0.37341765971976143,0.9953972829635764,0.06768701524152326,-0.46502120522201396,-0.4411046749612847
0.06900000000000017,0.5358332784178096,-0.3742000424739123,0.9952615597142007,0.06867304762028002,-0.45942828129639113,-0.44287309009419235
0.07000000000000006,0.5412639329668505,-0.3748986018666779,0.9951238929246692,0.0696586725047269,-0.4538599599578187,-0.4445572743714048
0.07100000000000017,0.5466668730642497,-0.3755148512353185,0.9949842842232306,0.07064388417984954,-0.44831741115898094,-0.44615873541516804
0.07200000000000006,0.552040985410928,-0.3760503050003451,0.99484273526041,0.07162867693874958,-0.44280174984948195,-0.44767898193909467
0.07300000000000018,0.5573852105738584,-0.37650647706656676,0.994699247708959,0.07261304508275418,-0.43731403713510064,-0.44911952214932094
0.07400000000000007,0.5626985418024796,-0.3768848793053138,0.9945538232638074,0.07359698292152181,-0.4318552814613278,-0.4504818622268356
0.07500000000000018,0.5679800238248099,-0.3771870201163143,0.9944064636420137,0.0745804847731512,-0.42642643981720374,-0.4517675048894655
0.07600000000000007,0.5732287516269539,-0.37741440306758633,0.9942571705827142,0.07556354496428636,-0.4210284189557604,-0.4529779480318727
0.07700000000000018,0.5784438692195705,-0.37756852561159016,0.9941059458470727,0.07654615783022478,-0.4156620766275022,-0.45411468344181494
0.07800000000000007,0.5836245683945925,-0.3776508778757983,0.9939527912182283,0.07752831771502187,-0.4103282228236358,-0.4551791955908202
0.07900000000000018,0.5887700874753711,-0.37766294152576335,0.9937977085012438,0.07851001897159844,-0.40502762102587275,-0.4561729604973618
0.08000000000000007,0.5938797100631378,-0.3776061886986853,0.9936406995230525,0.07949125596184427,-0.3997609894599147,-0.45709744466052954
0.08099999999999996,0.5989527637825771,-0.37748208100544134,0.9934817661324052,0.08047202305672478,-0.39452900234982813,-0.45795410406216613
0.08200000000000007,0.6039886190290432,-0.37729206859898184,0.9933209101998165,0.08145231463638503,-0.3893322911707733,-0.45874438323536687
0.08299999999999996,0.6089866877198145,-0.3770375893069725,0.993158133617509,0.08243212509025322,-0.3841714458976946,-0.4594697143972257
0.08400000000000007,0.6139464220516163,-0.37672006782653433,0.9929934382993598,0.0834114488171463,-0.3790470162477435,-0.4601315166436806
0.08499999999999996,0.6188673132664259,-0.37634091497892136,0.9928268261808434,0.08439028022537165,-0.37395951291441754,-0.460731195204293
0.08600000000000008,0.6237488904274783,-0.3759015270219669,0.9926582992189765,0.08536861373283205,-0.36890940879149825,-0.46127014075479894
0.08699999999999997,0.6285907192071686,-0.3754032850181306,0.99248785939226,0.0863464437671266,-0.36389714018509145,-0.46174972878525716
0.08800000000000008,0.6333924006884639,-0.37484755425598987,0.9923155087006225,0.08732376476565486,-0.35892310801215854,-0.4621713190216447
0.08899999999999997,0.63815357018123,-0.37423568372302857,0.9921412491653611,0.0883005711757171,-0.3539876789841311,-0.46253625489874567
0.09000000000000008,0.6428738960548069,-0.37356900562760015,0.9919650828290845,0.08927685745461768,-0.34909118677427753,-0.4628458630822178
0.09099999999999997,0.647553078587973,-0.3728488349679667,0.9917870117556514,0.09025261806976426,-0.3442339331676785,-0.463101453037731
0.09200000000000008,0.6521908488373764,-0.37207646914634274,0.9916070380301131,0.09122784749877048,-0.33941618919273664,-0.46330431664511323
0.09299999999999997,0.6567869675253392,-0.37125318762591253,0.9914251637586515,0.09220254022955457,-0.33463819623331237,-0.46345572785546707
0.09400000000000008,0.6613412239478771,-0.3703802516288196,0.9912413910685185,0.09317669076044083,-0.3299001671206414,-0.46355694238926043
0.09499999999999997,0.665853434903629,-0.36945890387317654,0.9910557221079754,0.09415029360025765,-0.3252022872043464,-0.4636091974734342
0.09600000000000009,0.670323443644337,-0.3684903683471778,0.9908681590462298,0.09512334326843815,-0.3205447154018928,-0.46361371161561593
0.09699999999999998,0.6747511188473729,-0.3674758501184547,0.9906787040733737,0.09609583429511723,-0.31592758522600073,-0.4635716844135719
0.09800000000000009,0.6791363536107795,-0.3664165351768472,0.9904873594003194,0.09706776122123138,-0.3113510057895399,-0.4634842963980786
0.09899999999999998,0.6834790644711464,-0.36531359030883026,0.9902941272587372,0.09803911859861496,-0.30681506278759085,-0.46335270890744523
0.10000000000000009,0.6877791904446356,-0.36416816300187116,0.9900990099009901,0.0990099009900991,-0.30231981945635444,-0.46317806399197026
0.10099999999999998,0.6920366920913262,-0.3629813813770566,0.9899020096000698,0.09998010296960703,-0.29786531750874357,-0.4629614843466636
0.10200000000000009,0.6962515506030529,-0.3617543541483701,0.9897031286495303,0.10094971912225217,-0.29345157804647737,-0.46270407327062224
0.10299999999999998,0.7004237669147867,-0.36048817060706706,0.9895023693634234,0.10191874404443259,-0.2890786024486367,-0.46240691465149963
0.10400000000000009,0.7045533608396078,-0.35918390062963274,0.9892997340762315,0.10288717234392816,-0.28474637323662366,-0.46207107297356087
0.10499999999999998,0.7086403702272108,-0.35784259470787655,0.9890952251428006,0.10385499863999405,-0.28045485491558975,-0.4616975933478706
0.1060000000000001,0.71268485014589,-0.3564652839997562,0.9888888449382736,0.1048222175634571,-0.27620399479238356,-0.4612875015632133
0.10699999999999998,0.7166868720878569,-0.3550529803995924,0.9886805958580215,0.10578882375680829,-0.2719937237701646,-0.46084180415640064
0.1080000000000001,0.7206465231977456,-0.35360667662637035,0.9884704803175757,0.10675481187429826,-0.2678239571198301,-0.4603614885006686
0.10899999999999999,0.7245639055240847,-0.35212734632889475,0.9882585007525588,0.1077201765820289,-0.26369459522847416,-0.4598475229109237
0.1100000000000001,0.728439135293519,-0.35061594420659914,0.9880446596186148,0.10868491255804771,-0.25960552432509576,-0.4593008567646468
0.11099999999999999,0.732272342207495,-0.349073406144875,0.9878289593913393,0.10964901449243865,-0.25555661718384426,-0.4587224206373136
0.1120000000000001,0.73606366876114,-0.3475006493638237,0.9876114025662094,0.11061247708741555,-0.25154773380506934,-0.45811312645123925
0.11299999999999999,0.7398132695839897,-0.3458985725793955,0.9873919916585124,0.1115752950574119,-0.2475787220745227,-0.4574738676368074
0.1140000000000001,0.7435213108022508,-0.34426805617590867,0.9871707292032742,0.11253746312917336,-0.2436494184010234,-0.456805519305082
0.11499999999999999,0.74718796942222,-0.34260996238901587,0.9869476177551876,0.11349897604184657,-0.2397596483329676,-0.4561089384308624
0.1160000000000001,0.750813432734495,-0.34092513549819387,0.9867226598885397,0.11445982854707071,-0.23590922715404472,-0.4553849640452646
0.11699999999999999,0.7543978977385799,-0.33921440202791747,0.9864958581971393,0.11542001540906528,-0.23209796045855935,-0.45463441743698274
0.1180000000000001,0.7579415705874903,-0.33747857095667866,0.9862672152942429,0.11637953140472077,-0.22832564470675254,-0.45385810236139945
0.119,0.7614446660519324,-0.33571843393309525,0.9860367338124814,0.11733837132368527,-0.22459206776054896,-0.4530568052567805
0.1200000000000001,0.7649074070036501,-0.33393476549835416,0.9858044164037855,0.11829652996845436,-0.22089700940013535,-0.4522312954668085
0.121,0.7683300239174939,-0.33212832331430825,0.9855702657393108,0.11925400215445661,-0.2172402418218169,-0.4513823254687649
0.12200000000000011,0.7717127543917929,-0.33029984839654963,0.9853342845093626,0.12021078271014234,-0.21362153011756968,-0.450510631106692
0.123,0.775055842686575,-0.3284500653518547,0.9850964754233207,0.12116686647706844,-0.21004063273674567,-0.44961693182892315
0.12400000000000011,0.7783595392792133,-0.32657968261939124,0.9848568412095617,0.12212224830998576,-0.20649730193034843,-0.448701930929377
0.125,0.7816241004370355,-0.3246893927151515,0.9846153846153847,0.12307692307692308,-0.20299128417834922,-0.4477663157920746
0.1260000000000001,0.7848497878064719,-0.3227798724790693,0.9843721084069316,0.12403088565927349,-0.1995223206004597,-0.4468107581383428
0.127,0.7880368680182833,-0.32085178332434633,0.9841270153691115,0.12498413095187716,-0.1960901473508282,-0.4458359142762235
0.1280000000000001,0.7911856123084463,-0.31890577148850735,0.9838801083055224,0.12593665386310698,-0.1926944959970761,-0.44484242535161433
0.129,0.7942962961542375,-0.31694246828576866,0.9836313900383715,0.12688844931494994,-0.18933509388413405,-0.4438309176007186
0.13000000000000012,0.7973691989251028,-0.314962490360292,0.9833808634083979,0.12783951224309184,-0.1860116644832951,-0.44280200260338387
0.131,0.8004046035478617,-0.31296643993996354,0.9831285312747933,0.1287898375969979,-0.18272392772693158,-0.44175627753696145
0.13200000000000012,0.8034027961858424,-0.31095490509032614,0.9828743965151204,0.12973942033999603,-0.179471600329278,-0.44069432543032216
0.133,0.8063640659315009,-0.3089284599683416,0.9826184620252355,0.13068825544935633,-0.1762543960937346,-0.439616715417698
0.13400000000000012,0.8092887045121382,-0.30688766507566884,0.9823607307192058,0.1316363379163737,-0.17307202620706763,-0.4385240029920425
0.135,0.8121770060082809,-0.30483306751117656,0.9821012055292299,0.13258366274644603,-0.16992419952094895,-0.4374167302576226
0.13600000000000012,0.8150292665843436,-0.3027652012224123,0.9818398894055548,0.13353022495915556,-0.16681062282121117,-0.43629542618156786
0.137,0.8178457842311614,-0.30068458725579494,0.9815767853163965,0.13447601958834632,-0.16373100108523508,-0.43516060684414126
0.13800000000000012,0.8206268585200235,-0.29859173400528743,0.9813118962478558,0.1354210416822042,-0.16068503772783227,-0.43401277568749164
0.139,0.8233727903678058,-0.29648713745935285,0.9810452252038367,0.13636528630333333,-0.157672434836031,-0.4328524237626862
0.14000000000000012,0.8260838818128514,-0.294371281445985,0.9807767752059631,0.13730874852883496,-0.15469289339311165,-0.43168002997481997
0.14100000000000001,0.8287604358012166,-0.29224463787565136,0.980506549293496,0.13825142345038294,-0.1517461134922794,-0.4304960613260343
0.14200000000000013,0.8314027559829413,-0.29010766698196894,0.9802345505232491,0.1391933061743015,-0.14883179454030782,-0.42930097315627047
0.14300000000000002,0.8340111465179822,-0.2879608175599833,0.9799607819695056,0.1401343918216393,-0.1459496354515234,-0.4280952093816226
0.14400000000000013,0.8365859118914801,-0.2858045272018935,0.9796852467239324,0.1410746755282464,-0.1430993348324523,-0.4268792027301399
0.14500000000000002,0.8391273567380173,-0.2836392225301244,0.9794079478954971,0.1420141524448471,-0.14028059115747982,-0.4256533749749715
0.14600000000000013,0.8416357856745587,-0.281465319427616,0.979128888610381,0.14295281773711577,-0.1374931029358224,-0.42441813716473176
0.14700000000000002,0.8441115031417401,-0.27928322326524657,0.9788480720118949,0.1438906665857486,-0.13473656887015484,-0.42317388985099513
0.14800000000000013,0.8465548132532198,-0.27709332912628953,0.9785655012603922,0.14482769418653818,-0.13201068800717242,-0.4219210233128277
0.14900000000000002,0.8489660196527716,-0.274896022027838,0.9782811795331838,0.1457638957504444,-0.1293151598804122,-0.42065991777828243
0.15000000000000013,0.851345425378855,-0.27269167713911857,0.9779951100244499,0.14669926650366763,-0.1266496846455949,-0.4193909436427862
0.15100000000000002,0.8536933327363517,-0.2704806599966425,0.9777072959451545,0.14763380168771836,-0.12401396320880276,-0.41811446168436084
0.15200000000000014,0.8560100431752231,-0.2682633267161386,0.9774177405229576,0.1485674965594897,-0.12140769734773449,-0.4168308232756283
0.15300000000000002,0.8582958571757981,-0.26604002420123213,0.9771264470021271,0.14950034639132548,-0.11883058982632899,-0.4155403705925576
0.15400000000000014,0.8605510741404536,-0.26381109034882144,0.9768334186434519,0.15043234647109172,-0.11628234450299824,-0.41424343681991316
0.15500000000000003,0.8627759922914193,-0.261576854251142,0.9765386587241522,0.15136349210224362,-0.11376266643273292,-0.4129403463533856
0.15600000000000014,0.8649709085744833,-0.25933763639447655,0.9762421705377922,0.1522937786038957,-0.11127126196330883,-0.41163141499837225
0.15700000000000003,0.8671361185683433,-0.25709374885451225,0.9759439573941907,0.15322320131088796,-0.10880783882584744,-0.4103169501654002
0.15800000000000014,0.8692719163993938,-0.25484549548832025,0.975644022619331,0.15415175557385444,-0.1063721062199372,-0.40899725106217466
0.15900000000000003,0.871378594661717,-0.2525931721229673,0.975342369555273,0.15507943675928842,-0.10396377489355602,-0.4076726088822557
0.16000000000000014,0.873456444342071,-0.25033706674074113,0.9750390015600623,0.1560062402496101,-0.10158255721799125,-0.40634330699035126
0.16100000000000003,0.8755057547496647,-0.24807745966101621,0.9747339220076399,0.15693216144323005,-0.09922816725797512,-0.40500962110424626
0.16200000000000014,0.877526813450525,-0.2458146237187438,0.9744271342877521,0.157857195754616,-0.0969003208372271,-0.4036718194733598
0.16300000000000003,0.8795199062062563,-0.24354882443960224,0.97411864180586,0.15878133861435523,-0.09459873559960374,-0.40233016305395747
0.16400000000000015,0.881485316917018,-0.24128032021180376,0.9738084479830479,0.15970458546922,-0.09232313106602985,-0.40098490568102374
0.16500000000000004,0.8834233275685249,-0.23900936245459264,0.9734965562559322,0.16062693178222887,-0.0900732286874073,-0.3996362942368215
0.16600000000000015,0.8853342181829125,-0.23673619578344368,0.97318297007657,0.16154837303271075,-0.08784875189365748,-0.3982845688161544
0.16700000000000004,0.8872182667732864,-0.23446105817199928,0.972867692912367,0.16246890471636533,-0.08564942613908055,-0.3969299628883646
0.16800000000000015,0.889075749301808,-0.23218418111075953,0.9725507282459853,0.16338852234532567,-0.08347497894417732,-0.3955727034560852
0.16900000000000004,0.8909069396411442,-0.22990578976256779,0.9722320795752512,0.1643072214482175,-0.08132513993410695,-0.3942130112107853
0.17000000000000015,0.8927121095391486,-0.22762610311491135,0.9719117504130623,0.16522499757022074,-0.07919964087391373,-0.39285110068513207
0.17100000000000004,0.894491528586614,-0.22534533412908583,0.9715897442872952,0.1661418462731275,-0.0770982157006812,-0.3914871804022133
0.17200000000000015,0.89624546418797,-0.2230636898862413,0.9712660647407108,0.1670577631354024,-0.07502060055274073,-0.3901214530216437
0.17300000000000004,0.8979741815347788,-0.22078137173036552,0.9709407153308626,0.16797274375223928,-0.07296653379608375,-0.3887541154826048
0.17400000000000015,0.8996779435819116,-0.21849857540822726,0.9706136996300021,0.16888678373562052,-0.07093575604809055,-0.38738535914384775
0.17500000000000004,0.9013570110262711,-0.21621549120633352,0.9702850212249847,0.16979987871437238,-0.06892801019871364,-0.3860153699207059
0.17600000000000016,0.903011642287949,-0.213932304084926,0.9699546837171766,0.17071202433422325,-0.06694304142922769,-0.38464432841914925
0.17700000000000005,0.9046420934936951,-0.21164919380907699,0.9696226907223593,0.17162321625785765,-0.06498059722866423,-0.38327241006693463
0.17800000000000016,0.9062486184625953,-0.20936633507690827,0.9692890458706348,0.17253345016497315,-0.0630404274080395,-0.3818997852418814
0.17900000000000005,0.9078314686938436,-0.2070838976449948,0.9689537528063323,0.17344272175233352,-0.06112228411248877,-0.38052661939732835
0.18000000000000016,0.9093908933565119,-0.20480204645097858,0.9686168151879117,0.17435102673382424,-0.05922592183139974,-0.37915307318480285
0.18100000000000005,0.9109271392812186,-0.20252094173345697,0.9682782366878687,0.17525836084050428,-0.05735109740665012,-0.37777930257396125
0.18200000000000016,0.9124404509535952,-0.20024073914916976,0.9679380209926397,0.1761647198206606,-0.05549757003904454,-0.37640545896983035
0.18300000000000005,0.9139310705094685,-0.19796158988754986,0.9675961718025058,0.1770700994398586,-0.053665101293037254,-0.3750316893274085
0.18400000000000016,0.9153992377316665,-0.19568364078266443,0.9672526928314967,0.17797449548099556,-0.05185345509983019,-0.37365813626365996
0.18500000000000005,0.9168451900483633,-0.19340703442261012,0.9669075878072954,0.1788779037443497,-0.050062397758932065,-0.37228493816695984
0.18600000000000017,0.918269162532886,-0.1911319092563889,0.9665608604711403,0.17978032004763225,-0.048291697938254274,-0.3709122293040211
0.18700000000000006,0.919671387904903,-0.1888583996983296,0.9662125145777313,0.1806817402260358,-0.04654112667282828,-0.3695401399243654
0.18800000000000017,0.9210520965329237,-0.1865866362300812,0.9658625538951304,0.18158216013228468,-0.04481045736220668,-0.3681687963623659
0.18900000000000006,0.9224115164380328,-0.1843167455002417,0.965510982204667,0.18248157563668213,-0.04309946576663426,-0.36679832113692384
0.19000000000000017,0.923749873298799,-0.1820488504216502,0.9651578033008397,0.1833799826271597,-0.04140793000204068,-0.3654288330488099
0.19100000000000006,0.9250673904572841,-0.17978307026640353,0.9648030209912194,0.18427737700932295,-0.03973563053393525,-0.3640604472757265
0.19200000000000017,0.9263642889260982,-0.1775195207586259,0.9644466390963521,0.18517375470649977,-0.038082350170253854,-0.36269327546512564
0.19300000000000006,0.9276407873964343,-0.1752583141650527,0.9640886614496614,0.1860691116597847,-0.036447874053227136,-0.3613274258248374
0.19400000000000017,0.9288971022470294,-0.17299955938345377,0.9637290918973512,0.1869634438280863,-0.03483198965032186,-0.35996300321154007
0.19500000000000006,0.9301334475539974,-0.17074336202895993,0.9633679342983069,0.18785674718816991,-0.03323448674430951,-0.3586001092171298
0.19600000000000017,0.9313500351014757,-0.16848982451831535,0.9630051925239981,0.1887490177347038,-0.03165515742252234,-0.35723884225301916
0.19700000000000006,0.9325470743930424,-0.16623904615211743,0.9626408704583806,0.18964025148030106,-0.03009379606533824,-0.3558792976324185
0.19800000000000018,0.9337247726638523,-0.1639911231950694,0.9622749719977983,0.19053044445556425,-0.02855019933394598,-0.35452156765063364
0.19900000000000007,0.9348833348934438,-0.16174614895430298,0.961907501050884,0.19141959270912598,-0.027024166157440188,-0.35316574166342896
0.20000000000000018,0.9360229638191792,-0.15950421385579708,0.9615384615384615,0.19230769230769246,-0.0255154977192823,-0.35181190616348956
0.20100000000000007,0.937143859950266,-0.1572654055189481,0.9611678573934472,0.19319473933608297,-0.02402399744318129,-0.3504601448550311
0.20200000000000018,0.9382462215823332,-0.15502980882931686,0.960795692560751,0.19408072989727188,-0.022549470978417863,-0.3491105387265887
0.20300000000000007,0.9393302448125082,-0.1527975060096076,0.9604219709971773,0.19496566011242705,-0.021091726184669146,-0.3477631661220346
0.20400000000000018,0.9403961235549714,-0.15056857668890114,0.960046696671326,0.1958495261209507,-0.019650573116354653,-0.34641810280985186
0.20500000000000007,0.9414440495569432,-0.1483430979701967,0.9596698735634942,0.19673232408051639,-0.01822582400655104,-0.34507542205071307
0.20600000000000018,0.9424742124150794,-0.14612114449628583,0.9592915056655755,0.19761405016710873,-0.01681729325049608,-0.3437351946633945
0.20700000000000007,0.9434867995922326,-0.14390278851400912,0.9589115969809626,0.19849470057505933,-0.015424797388730038,-0.3423974890890684
0.20799999999999996,0.9444819964345605,-0.14168809993691828,0.9585301515244464,0.1993742715170848,-0.014048155089885883,-0.3410623714540031
0.20900000000000007,0.9454599861889418,-0.13947714640639133,0.9581471733221165,0.20025275922432242,-0.012687187133174738,-0.33972990563071376
0.20999999999999996,0.9464209500206779,-0.13726999335123183,0.9577626664112633,0.20113015994636527,-0.011341716390585344,-0.3384001532975971
0.21100000000000008,0.9473650670314564,-0.13506670404578142,0.957376634840276,0.2020064699512983,-0.010011567808819621,-0.3370731739970797
0.21199999999999997,0.9482925142775409,-0.13286733966659164,0.9569890826685449,0.2028816855257315,-0.008696568391003967,-0.33574902519232314
0.21300000000000008,0.9492034667881771,-0.13067195934767425,0.9566000139663602,0.20375580297483478,-0.007396547178183055,-0.33442776232250904
0.21399999999999997,0.9500980975841813,-0.12848062023437842,0.9562094328148129,0.20462881862236992,-0.006111335230631565,-0.3331094388567484
0.21500000000000008,0.9509765776966956,-0.1262933775359099,0.9558173433056943,0.20550072881072437,-0.0048407656089987094,-0.3317941063466343
0.21599999999999997,0.9518390761860855,-0.12411028457654116,0.9554237495413965,0.20637152990094162,-0.0035846733553109855,-0.3304818144774828
0.21700000000000008,0.9526857601609663,-0.12193139284552743,0.9550286556348124,0.20724121827275438,-0.0023428954738461405,-0.3291726111182818
0.21799999999999997,0.953516794797332,-0.11975675204577334,0.9546320657092344,0.20810979032461308,-0.001115270911902444,-0.3278665423703864
0.21900000000000008,0.9543323433577753,-0.1175864101412667,0.9542339838982556,0.20897724247371807,9.835945951963687e-05,-0.32656365261498477
0.21999999999999997,0.955132567210779,-0.11542041340332151,0.9538344143456696,0.2098435711560473,0.0012981528651093699,-0.3252639845593688
0.22100000000000009,0.9559176258500642,-0.11325880645564515,0.9534333612053685,0.2107087728263865,0.002484264644695755,-0.3239675792820317
0.22199999999999998,0.9566876769139776,-0.11110163231827266,0.953030828641245,0.21157284395835638,0.0036568482727326046,-0.32267447627662904
0.2230000000000001,0.95744287620491,-0.10894893245037991,0.9526268208270895,0.21243578104444105,0.004816055377820483,-0.32138471349482095
0.22399999999999998,0.958183377708723,-0.1068007467920176,0.9522213419464928,0.21329758059601436,0.0059620357622302,-0.32009832738803196
0.2250000000000001,0.958909333614182,-0.10465711380477817,0.9518143961927423,0.2141582391433671,0.007094937421439629,-0.3188153529481453
0.22599999999999998,0.9596208943323725,-0.10251807051143477,0.9514059877687248,0.21501775323573177,0.008214906563647761,-0.31753582374716655
0.2270000000000001,0.9603182085160986,-0.10038365253456415,0.950996120886823,0.21587611944130888,0.009322087629275666,-0.316259771975873
0.22799999999999998,0.9610014230792444,-0.09825389413419211,0.9505847997688177,0.21673333434729042,0.010416623310426698,-0.31498722848148253
0.2290000000000001,0.961670683216095,-0.09612882824447022,0.9501720286457863,0.21758939455988516,0.01149865457030863,-0.31371822280435535
0.22999999999999998,0.9623261324206002,-0.09400848650942355,0.9497578117580018,0.2184442967043404,0.012568320662598387,-0.31245278321376396
0.2310000000000001,0.9629679125055806,-0.09189289931777572,0.9493421533548327,0.21929803742496645,0.013625759150747818,-0.3111909367427422
0.23199999999999998,0.9635961636218602,-0.08978209583689142,0.9489250576946434,0.22015061338515726,0.014671105927216765,-0.3099327092220487
0.2330000000000001,0.9642110242773204,-0.08767610404583956,0.9485065290446927,0.22100202126741347,0.015704495232627735,-0.308678125313253
0.23399999999999999,0.9648126313558709,-0.08557495076761715,0.9480865716810333,0.22185225777336176,0.016726059674837646,-0.30742720854097894
0.2350000000000001,0.9654011201363222,-0.08347866170053844,0.9476651898884123,0.22270131962377698,0.01773593024790987,-0.30617998132431545
0.236,0.965976624311164,-0.08138726144882391,0.9472423879601704,0.2235492035586002,0.018734236350993694,-0.3049364650074241
0.2370000000000001,0.9665392760052346,-0.07930077355239566,0.9468181701981405,0.2243959063369594,0.019721105807094075,-0.30369667988935506
0.238,0.9670892057942776,-0.0772192205159135,0.9463925409125497,0.2252414247371868,0.020696664881727944,-0.3024606452531003
0.2390000000000001,0.9676265427233867,-0.07514262383705488,0.9459655044219157,0.22608575555683796,0.021661038301470925,-0.30122837939389285
0.24,0.968151414325322,-0.0730710040340734,0.94553706505295,0.226928895612708,0.022614349272372047,-0.2999998996467814
0.2410000000000001,0.968663946638705,-0.0710043806726388,0.9451072271404551,0.2277708417408498,0.02355671949824989,-0.2987752224134886
0.242,0.9691642642260807,-0.06894277239199098,0.9446759950272255,0.22861159079658858,0.02448826919885516,-0.29755436318857953
0.2430000000000001,0.9696524901918437,-0.06688619693041105,0.9442433730639469,0.2294511396545392,0.02540911712789684,-0.29633733658495026
0.244,0.9701287462000273,-0.06483467115004028,0.9438093656090968,0.2302894852086196,0.02631938059093053,-0.2951241563586599
0.2450000000000001,0.9705931524919512,-0.06278821106105024,0.9433739770288436,0.2311266243720668,0.027219175463107592,-0.293914835433117
0.246,0.9710458279037224,-0.060746831845193375,0.9429372116969476,0.2319625540774491,0.02810861620677485,-0.29270938592264245
0.2470000000000001,0.9714868898835884,-0.058710547878736086,0.9424990739946597,0.23279727127668104,0.028987815888928736,-0.2915078191554171
0.248,0.9719164545091423,-0.05667937275480496,0.9420595683106234,0.2336307729410346,0.029856886198518895,-0.29031014569583957
0.2490000000000001,0.9723346365043727,-0.05465331930514451,0.9416186990407731,0.2344630560611526,0.030715937463599574,-0.28911637536629714
0.25,0.9727415492565574,-0.05263239962131775,0.9411764705882353,0.23529411764705882,0.031565078668322144,-0.2879265172683766
0.2510000000000001,0.9731373048330043,-0.050616625075348615,0.9407328873632291,0.2361239547281706,0.03240441746977518,-0.2867405798035192
0.252,0.9735220139976308,-0.04860600633983465,0.9402879537829665,0.23695256435330755,0.03323406021466435,-0.2855585706931422
0.2530000000000001,0.9738957862273835,-0.04660055340752847,0.9398416742715522,0.2377799435907028,0.0340541119558313,-0.2843804969982313
0.254,0.9742587297284966,-0.044600275610417565,0.9393940532598852,0.23860608952801085,0.034864676468611355,-0.2832063651384284
0.2550000000000001,0.974610951452587,-0.04260518163829864,0.9389450951855589,0.23943099927231762,0.03566585626702812,-0.2820361809106163
0.256,0.9749525571125893,-0.04061527955687581,0.9384948044927623,0.24025466995014716,0.03645775261982698,-0.280869949507023
0.2570000000000001,0.975283651198521,-0.03863057682537867,0.9380431856321801,0.2410770987074704,0.03724046556634086,-0.2797076755328491
0.258,0.9756043369930858,-0.03665108031372797,0.9375902430608946,0.2418982827097108,0.03801409393219124,-0.2785493630234388
0.2590000000000001,0.9759147165871117,-0.03467679631924547,0.9371359812422863,0.24271821914175226,0.038778735344825455,-0.27739501546099776
0.26,0.9762148908948222,-0.0327077305829344,0.9366804046459347,0.24353690520794302,0.039534486248887446,-0.27624463579087744
0.2610000000000001,0.9765049596689408,-0.030743888305326855,0.936223517747521,0.24435433813210308,0.0402814419214198,-0.2750982264374299
0.262,0.976785021515629,-0.0287852741619233,0.9357653250287281,0.24517051515752677,0.04101969648690085,-0.2739557893194501
0.2630000000000001,0.9770551739092601,-0.02683189231822112,0.935305830977142,0.24598543354698846,0.04174934293211807,-0.27281732586520957
0.264,0.9773155132070221,-0.02488374644435598,0.9348450400861553,0.24679909058274502,0.042470473120866825,-0.271682837027101
0.2650000000000001,0.9775661346633613,-0.022940839729352645,0.9343829568548669,0.24761148356653986,0.043183177808494344,-0.2705523232958925
0.266,0.9778071324442522,-0.0210031748950082,0.9339195857879853,0.2484226098196041,0.04388754665626693,-0.2694257847146123
0.2670000000000001,0.9780385996413069,-0.019070754209404746,0.9334549313957297,0.24923246668265994,0.044583668245577246,-0.2683032208920647
0.268,0.978260628285719,-0.01714357950007325,0.9329889981937332,0.2500410515159205,0.04527163009198587,-0.2671846310159937
