T_K,Bx_T,Bz_T,Oc_GHz,Cmax,center_MHz,fwhm_MHz,Acut_peak,Acut_at_peak,Afull_at_peak,dA_at_peak,delta_aic,verdict,best_model,klass,reason,half_MHz,attempts,at_edge,window_ok,status,seconds
100.0,0.4,0.005,0.1,2.2988463905946658e-05,0.056249999999999876,0.3750000000000001,0.007959088449235286,0.007958993081916409,0.007958810116891217,1.8296502519131452e-07,-0.360367745505755,inconclusive,Fano,unresolved,lineshape inconclusive (dAIC=-0.4),1.5000000000000013,2,False,True,ok,3.743654727935791
100.0,0.45,0.005,0.1,2.3197345326023936e-05,0.056249999999999876,0.3750000000000001,0.007853639610911416,0.007853535508250086,0.007853353327074871,1.8218117521506816e-07,-0.022814868026216573,inconclusive,Fano,unresolved,lineshape inconclusive (dAIC=-0.0),1.5000000000000013,2,False,True,ok,3.700183391571045
100.0,0.5,0.005,0.1,2.3359585402901136e-05,0.03749999999999999,0.3750000000000001,0.007743766466994898,0.007743657936270828,0.007743477047631935,1.8088863889317158e-07,0.19587346699154295,inconclusive,Fano,unresolved,lineshape inconclusive (dAIC=0.2),1.5000000000000013,2,False,True,ok,3.885829448699951
105.0,0.0,0.005,0.1,-1.1552819788548522e-06,-0.006250000000000016,0.10625000000000012,0.00487169846926903,0.004871696361178587,0.0048717019893616,-5.628183012522381e-09,-123.88136841552023,robust ATS,Fano,absorption,sign reversed: control increases absorption,0.2500000000000002,2,False,True,ok,4.139973402023315
105.0,0.05,0.005,0.1,-4.379718742386256e-06,-0.05625000000000009,0.3750000000000001,0.0067175406816660016,0.006717525861999767,0.006717555282873687,-2.9420873920264767e-08,-2.1795661163696423,inconclusive,Fano,absorption,sign reversed: control increases absorption,1.5000000000000013,2,False,True,ok,3.8811607360839844
105.0,0.1,0.005,0.1,-9.879291728882975e-06,-0.050000000000000024,0.3250000000000003,0.006829140106313646,0.006829129495737914,0.006829196962700457,-6.746696254271434e-08,-3.209646308786432,inconclusive,Fano,absorption,sign reversed: control increases absorption,1.0000000000000009,2,False,True,ok,3.6572210788726807
105.0,0.15000000000000002,0.005,0.1,-1.1984098924154876e-05,-0.050000000000000024,0.2875000000000003,0.006827725529861058,0.006827711757495502,0.00682779358146863,-8.182397312744144e-08,-2.2124116132263225,inconclusive,Fano,absorption,sign reversed: control increases absorption,1.0000000000000009,2,False,True,ok,3.6588945388793945
105.0,0.2,0.005,0.1,-1.2518343702943401e-05,-0.050000000000000024,0.30000000000000027,0.006800533763266423,0.006800515961035855,0.006800601092232013,-8.513119615759929e-08,-3.4937000030372474,inconclusive,Fano,absorption,sign reversed: control increases absorption,1.0000000000000009,2,False,True,ok,4.659790992736816
105.0,0.23226114680059184,0.005,0.1,-1.2491017856364563e-05,-0.050000000000000024,0.31250000000000017,0.006774639381435948,0.006774618428425171,0.00677470305030493,-8.462187975951524e-08,-3.2916302690082375,inconclusive,Fano,absorption,sign reversed: control increases absorption,1.0000000000000009,2,False,True,ok,4.377834796905518
105.0,0.25,0.005,0.1,-1.2445838517280457e-05,-0.050000000000000024,0.31250000000000017,0.006759125735615497,0.006759102293317848,0.006759186416013512,-8.412269566441394e-08,-3.7227122405761293,inconclusive,Fano,absorption,sign reversed: control increases absorption,1.0000000000000009,2,False,True,ok,4.9303061962127686
105.0,0.30000000000000004,0.005,0.1,-1.2251504829091997e-05,-0.04687500000000004,0.32812500000000033,0.006711485402195745,0.006711453627383552,0.006711535852790078,-8.22254065261166e-08,-2.1368870962578512,inconclusive,Fano,absorption,sign reversed: control increases absorption,1.250000000000001,2,False,True,ok,6.287770748138428
105.0,0.35000000000000003,0.005,0.1,-1.2038792176902274e-05,-0.04687500000000004,0.32812500000000033,0.006659128155557654,0.006659089755324312,0.0066591699227219634,-8.01673976516884e-08,-2.1584294300910187,inconclusive,Fano,absorption,sign reversed: control increases absorption,1.250000000000001,2,False,True,ok,7.577590227127075
105.0,0.4,0.005,0.1,-1.184445548897044e-05,-0.04687500000000004,0.34375000000000033,0.006602934694109404,0.00660289403134706,0.006602972239031513,-7.820768445267884e-08,-2.0441580873998646,inconclusive,Fano,absorption,sign reversed: control increases absorption,1.250000000000001,2,False,True,ok,7.824676990509033
105.0,0.45,0.005,0.1,-1.1675930656295432e-05,-0.04687500000000004,0.34375000000000033,0.006543418456042281,0.006543371908377572,0.006543448308334233,-7.639995666056804e-08,-2.128831647230527,inconclusive,Fano,absorption,sign reversed: control increases absorption,1.250000000000001,2,False,True,ok,8.077539443969727
105.0,0.5,0.005,0.1,-1.1545272087154e-05,-0.06250000000000006,0.35937500000000033,0.006480878659799747,0.006480831162722588,0.006480905985681713,-7.48229591245389e-08,-2.1288814812105556,inconclusive,Fano,absorption,sign reversed: control increases absorption,1.250000000000001,2,False,True,ok,7.501339912414551
110.0,0.0,0.005,0.1,-7.209227211851621e-07,0.0,nan,0.003998237062697197,0.00399234319541708,0.003992346073588,-2.8781709203451467e-09,-2.1306760705986107,inconclusive,Fano,unresolved,"feature not contained in the settled window (edge=False, fwhm=nan MHz)",4000.0,5,False,False,ok,20.013511896133423
110.0,0.05,0.005,0.1,-2.8100538006427927e-06,-0.037500000000000096,0.2500000000000001,0.0055232963649243325,0.005523290654226678,0.005523306174970573,-1.5520743894964495e-08,-2.356466731464934,inconclusive,Fano,absorption,sign reversed: control increases absorption,1.0000000000000009,2,False,True,ok,6.927529811859131
110.0,0.1,0.005,0.1,-6.249200426156823e-06,-0.037500000000000096,0.13125000000000017,0.0056365021204121514,0.005636495415832118,0.005636530639421673,-3.522358955464905e-08,-12.167863845050306,robust ATS,Fano,absorption,sign reversed: control increases absorption,0.7500000000000007,2,False,True,ok,7.85927939414978
110.0,0.15000000000000002,0.005,0.1,-7.5398896036649235e-06,-0.03125000000000003,0.13125000000000012,0.0056412872502222145,0.0056412823575839235,0.005641324892230123,-4.2534646199285375e-08,-17.400714059437178,robust ATS,Fano,absorption,sign reversed: control increases absorption,0.5000000000000004,2,False,True,ok,7.483496904373169
110.0,0.2,0.005,0.1,-7.889882695998622e-06,-0.037500000000000096,0.13125000000000017,0.005626621222599906,0.005626612855937786,0.0056266572492531955,-4.439331540914693e-08,-13.917678534696279,robust ATS,Fano,absorption,sign reversed: control increases absorption,0.7500000000000007,2,False,True,ok,6.928093910217285
110.0,0.23226114680059184,0.005,0.1,-7.93363732681923e-06,-0.037500000000000096,0.12187500000000012,0.005611961928411498,0.00561195169878341,0.005611996221972884,-4.452318947377465e-08,-12.026489120222323,robust ATS,Fano,absorption,sign reversed: control increases absorption,0.7500000000000007,2,False,True,ok,7.298150539398193
110.0,0.25,0.005,0.1,-7.93691751635566e-06,-0.037500000000000096,0.12187500000000012,0.005603122393999805,0.005603113550264612,0.005603158021714696,-4.447145008322495e-08,-3.278353798889384,inconclusive,Fano,absorption,sign reversed: control increases absorption,0.7500000000000007,2,False,True,ok,7.2343831062316895
110.0,0.30000000000000004,0.005,0.1,-7.907079662732424e-06,-0.037500000000000096,0.12187500000000012,0.005575871893179116,0.005575859165244666,0.005575903254007274,-4.4088762607766285e-08,-9.082819040547292,robust ATS,Fano,absorption,sign reversed: control increases absorption,0.7500000000000007,2,False,True,ok,7.1978232860565186
110.0,0.35000000000000003,0.005,0.1,-7.853852655734266e-06,-0.037500000000000096,0.2156250000000001,0.005545804089828365,0.005545791376039901,0.005545834931868228,-4.355582832685917e-08,-7.884256935739359,robust ATS,Fano,absorption,sign reversed: control increases absorption,0.7500000000000007,2,False,True,ok,7.498490571975708
110.0,0.4,0.005,0.1,-7.79728665206155e-06,-0.037500000000000096,0.22500000000000014,0.005513404960940154,0.005513390610784662,0.0055134336002716795,-4.2989487017072725e-08,-2.1281883585079413,inconclusive,Fano,absorption,sign reversed: control increases absorption,0.7500000000000007,2,False,True,ok,6.754140377044678
110.0,0.45,0.005,0.1,-7.744351129119332e-06,-0.037500000000000096,0.22500000000000014,0.005478932008519654,0.005478916588217307,0.005478959018871173,-4.243065386631134e-08,-2.3498671657762316,inconclusive,Fano,absorption,sign reversed: control increases absorption,0.7500000000000007,2,False,True,ok,6.9276533126831055
110.0,0.5,0.005,0.1,-7.696781380590462e-06,-0.037500000000000096,0.23437500000000008,0.005442521578238368,0.0054425056604482875,0.0054425475502245186,-4.1889776231096576e-08,-2.3384525845854114,inconclusive,Fano,absorption,sign reversed: control increases absorption,0.7500000000000007,2,False,True,ok,7.42048978805542
115.0,0.0,0.005,0.1,-4.656302974378416e-07,0.0,nan,0.0033204709246520783,0.0033170567932515682,0.0033170583377737095,-1.5445221412599408e-09,-2.1306780827521834,inconclusive,Fano,unresolved,"feature not contained in the settled window (edge=False, fwhm=nan MHz)",4000.0,5,False,False,ok,21.34927988052368
115.0,0.05,0.005,0.1,-1.8274509594048756e-06,-0.028125000000000046,0.11250000000000018,0.0045962107341940344,0.004596206776690616,0.004596215176033099,-8.399342483686456e-09,-10.371294855056476,robust ATS,Fano,absorption,sign reversed: control increases absorption,0.7500000000000007,2,False,True,ok,7.864935636520386
115.0,0.1,0.005,0.1,-4.048381451789765e-06,-0.025000000000000012,0.10625000000000012,0.004707755628935703,0.004707753298688842,0.004707772357469976,-1.905878113401399e-08,-24.40400119179685,robust ATS,Fano,absorption,sign reversed: control increases absorption,0.5000000000000004,2,False,True,ok,7.390044450759888
115.0,0.15000000000000002,0.005,0.1,-4.844335850964813e-06,-0.025000000000000012,0.10625000000000007,0.004715785449470824,0.004715781350151488,0.004715804194980148,-2.2844828659850103e-08,-28.537024258441306,robust ATS,Fano,absorption,sign reversed: control increases absorption,0.5000000000000004,2,False,True,ok,6.767996311187744
115.0,0.2,0.005,0.1,-5.102053629055242e-06,-0.025000000000000012,0.10625000000000012,0.004707857157026294,0.0047078546288837645,0.004707878648610559,-2.401972679436093e-08,-24.218898394207827,robust ATS,Fano,absorption,sign reversed: control increases absorption,0.5000000000000004,2,False,True,ok,7.662168264389038
115.0,0.23226114680059184,0.005,0.1,-5.147678815328905e-06,-0.025000000000000012,0.10625000000000012,0.004699268237265821,0.0046992654636414,0.004699289653950675,-2.4190309274793598e-08,-21.860691627592132,robust ATS,Fano,absorption,sign reversed: control increases absorption,0.5000000000000004,2,False,True,ok,6.995985269546509
115.0,0.25,0.005,0.1,-5.158711706844095e-06,-0.025000000000000012,0.10625000000000012,0.004694047199128676,0.004694041969002491,0.0046940661842117485,-2.4215209257910653e-08,-21.441036670849826,robust ATS,Fano,absorption,sign reversed: control increases absorption,0.5000000000000004,2,False,True,ok,7.072528123855591
115.0,0.30000000000000004,0.005,0.1,-5.1616444781489444e-06,-0.025000000000000012,0.10625000000000012,0.004677892495776344,0.004677888624498275,0.004677912770096263,-2.4145597988037282e-08,-18.486442729124064,robust ATS,Fano,absorption,sign reversed: control increases absorption,0.5000000000000004,2,False,True,ok,7.818850755691528
115.0,0.35000000000000003,0.005,0.1,-5.145045520150394e-06,-0.025000000000000012,0.10625000000000012,0.004660034023340828,0.004660029213022774,0.0046600531890852006,-2.397606242623279e-08,-16.672418526157344,robust ATS,Fano,absorption,sign reversed: control increases absorption,0.5000000000000004,2,False,True,ok,6.995387554168701
115.0,0.4,0.005,0.1,-5.128440749850147e-06,-0.03125000000000003,0.11250000000000013,0.004640761279272608,0.0046407529035816086,0.004640776703407909,-2.379982630071331e-08,-14.311169544213044,robust ATS,Fano,absorption,sign reversed: control increases absorption,0.5000000000000004,2,False,True,ok,6.862545967102051
115.0,0.45,0.005,0.1,-5.116889055000932e-06,-0.03125000000000003,0.11250000000000013,0.004620206120664286,0.004620197032131215,0.00462022067316684,-2.364103562566e-08,-17.39248074508305,robust ATS,Fano,absorption,sign reversed: control increases absorption,0.5000000000000004,2,False,True,ok,6.134846448898315
115.0,0.5,0.005,0.1,-5.104921430978546e-06,-0.03125000000000003,0.11250000000000013,0.004598437531831985,0.004598429594776673,0.00459845306939846,-2.3474621787221428e-08,-12.546194003829441,robust ATS,Fano,absorption,sign reversed: control increases absorption,0.5000000000000004,2,False,True,ok,4.009974002838135
