T,Bx,Bz,Oc,j,z,pp,cc,joint,C,Acut,dA
70.0,0.23226114680059184,0.005,0.01883649089489801,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,0.003537916758011222,0.008676964579288187,3.069837839373347e-05
70.0,0.23226114680059184,0.005,0.0199526231496888,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,0.0038655438641114316,0.008676964579288187,3.354118718857968e-05
70.0,0.23226114680059184,0.005,0.021134890398366475,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,0.004212818046307656,0.008676964579288187,3.655447296679759e-05
70.0,0.23226114680059184,0.005,0.0223872113856834,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,0.00457893252721203,0.008676964579288187,3.973123534956933e-05
70.0,0.23226114680059184,0.005,0.023713737056616554,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,0.004962702409541798,0.008676964579288187,4.3061193025142324e-05
70.0,0.23226114680059184,0.005,0.025118864315095808,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,0.005362555052164296,0.008676964579288187,4.6530700242112514e-05
70.0,0.23226114680059184,0.005,0.0266072505979881,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,0.005776536235841101,0.008676964579288187,5.012280030936794e-05
70.0,0.23226114680059184,0.005,0.02818382931264455,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,0.006202334023035106,0.008676964579288187,5.381743262678962e-05
70.0,0.23226114680059184,0.005,0.029853826189179603,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,0.0066373209876712394,0.008676964579288187,5.759179911138943e-05
70.0,0.23226114680059184,0.005,0.03162277660168379,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,0.007078613984211129,0.008676964579288187,6.1420882811454e-05
70.0,0.23226114680059184,0.005,0.03349654391578277,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,0.007523149009357736,0.008676964579288187,6.527809747890409e-05
70.0,0.23226114680059184,0.005,0.03548133892335755,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,0.007967767200146471,0.008676964579288187,6.913603377168514e-05
70.0,0.23226114680059184,0.005,0.03758374042884443,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,0.00840930683455083,0.008676964579288187,7.296725753976361e-05
70.0,0.23226114680059184,0.005,0.039810717055349734,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,0.008844695543720015,0.008676964579288187,7.674510994744664e-05
70.0,0.23226114680059184,0.005,0.042169650342858224,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,0.009271036918308896,0.008676964579288187,8.04444589534394e-05
70.0,0.23226114680059184,0.005,0.04466835921509633,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,0.00968568630008237,0.008676964579288187,8.404235695191157e-05
70.0,0.23226114680059184,0.005,0.04731512589614805,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,0.010086311693085324,0.008676964579288187,8.751856929656162e-05
70.0,0.23226114680059184,0.005,0.05011872336272725,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,0.010470937222742123,0.008676964579288187,9.085595139368363e-05
70.0,0.23226114680059184,0.005,0.053088444423098846,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,0.010837968191596386,0.008676964579288187,9.40406661099339e-05
70.0,0.23226114680059184,0.005,0.056234132519034905,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,0.01118619830762186,0.008676964579288187,9.706224649212834e-05
70.0,0.23226114680059184,0.005,0.05956621435290106,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,0.011514800920454205,0.008676964579288187,9.991351972433615e-05
70.0,0.23226114680059184,0.005,0.06309573444801933,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,0.01182330698621689,0.008676964579288187,0.00010259041592945453
70.0,0.23226114680059184,0.005,0.06683439175686148,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,0.01211157296007251,0.008676964579288187,0.00010509168957401376
70.0,0.23226114680059184,0.005,0.0707945784384138,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,0.012379741917450266,0.008676964579288187,0.00010741858211844518
70.0,0.23226114680059184,0.005,0.07498942093324558,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,0.01262820100331323,0.008676964579288187,0.00010957445280588046
