T,Bx,Bz,Oc,j,z,pp,cc,joint,C,Acut,dA
99.0,0.23226114680059184,0.005,0.1,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,5.364856761486544e-06,0.002749107155146628,1.4748566109339423e-08
99.5,0.23226114680059184,0.005,0.1,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,3.9564055822921095e-06,0.0026931604795242888,1.065523515519839e-08
100.0,0.23226114680059184,0.005,0.1,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,2.725627096739032e-06,0.0026386267976778134,7.191912697932387e-09
100.5,0.23226114680059184,0.005,0.1,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,1.6526151124224668e-06,0.0025854693525594157,4.272785724744821e-09
101.0,0.23226114680059184,0.005,0.1,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,7.196439494378825e-07,0.0025336520122189662,1.823327340574495e-09
101.5,0.23226114680059184,0.005,0.1,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,-8.907188855958781e-08,0.002483139303083023,-2.211779072821436e-10
102.0,0.23226114680059184,0.005,0.1,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,-7.875911439323942e-07,0.002433896437065988,-1.91691527908178e-09
102.5,0.23226114680059184,0.005,0.1,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,-1.3884353971356835e-06,0.002385889333167858,-3.312653203818706e-09
103.0,0.23226114680059184,0.005,0.1,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,-1.90275752959625e-06,0.0023390846341550795,-4.4507109000014675e-09
103.5,0.23226114680059184,0.005,0.1,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,-2.3404914534605154e-06,0.0022934497188672417,-5.3677994659502006e-09
104.0,0.23226114680059184,0.005,0.1,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,-2.7104852282629575e-06,0.0022489527106427185,-6.095753101259026e-09
104.5,0.23226114680059184,0.005,0.1,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,-3.0206194407683048e-06,0.0022055624823105633,-6.6621649118964876e-09
105.0,0.23226114680059184,0.005,0.1,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,-3.2779125087633898e-06,0.002163248658153928,-7.090939836128379e-09
105.5,0.23226114680059184,0.005,0.1,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,-3.488614379187722e-06,0.002121981613211531,-7.402775568221706e-09
106.0,0.23226114680059184,0.005,0.1,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,-3.6582899227102632e-06,0.0020817324702483682,-7.615580917688348e-09
106.5,0.23226114680059184,0.005,0.1,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,-3.791893178134234e-06,0.00204247309469435,-7.744839794294223e-09
107.0,0.23226114680059184,0.005,0.1,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,-3.893833468489283e-06,0.002004176087819997,-7.803927927499421e-09
107.5,0.23226114680059184,0.005,0.1,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,-3.9680342944480915e-06,0.001966814778391236,-7.804388491483747e-09
108.0,0.23226114680059184,0.005,0.1,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,-4.017985807869478e-06,0.001930363213020759,-7.756171993950736e-09
108.5,0.23226114680059184,0.005,0.1,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,-4.046791577297874e-06,0.0018947961454109468,-7.667845081945496e-09
109.0,0.23226114680059184,0.005,0.1,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,-4.0572102768484326e-06,0.0018600890246630154,-7.546772306715763e-09
109.5,0.23226114680059184,0.005,0.1,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,-4.051692858634265e-06,0.0018262179828085192,-7.39927435925475e-09
110.0,0.23226114680059184,0.005,0.1,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,-4.032415705928772e-06,0.0017931598217025568,-7.230765828273826e-09
110.5,0.23226114680059184,0.005,0.1,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,-4.001310208409727e-06,0.0017608919994028453,-7.045875133117619e-09
111.0,0.23226114680059184,0.005,0.1,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,-3.960089151445961e-06,0.0017293926161450254,-6.848548937786664e-09
111.5,0.23226114680059184,0.005,0.1,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,-3.910270267589627e-06,0.0016986404000121462,-6.6421430514940455e-09
112.0,0.23226114680059184,0.005,0.1,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,-3.853197259665619e-06,0.0016686146923849978,-6.4295015601356635e-09
112.5,0.23226114680059184,0.005,0.1,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,-3.7900585704456454e-06,0.0016392954332498527,-6.213025706281011e-09
113.0,0.23226114680059184,0.005,0.1,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,-3.721904143440847e-06,0.0016106631464309874,-5.994733838388964e-09
113.5,0.23226114680059184,0.005,0.1,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,-3.6496603922760572e-06,0.0015826989248071367,-5.776313578766508e-09
114.0,0.23226114680059184,0.005,0.1,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,-3.5741435721561657e-06,0.001555384415563614,-5.5591672111185655e-09
114.5,0.23226114680059184,0.005,0.1,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,-3.496071725620947e-06,0.0015287018055251682,-5.344451159202232e-09
115.0,0.23226114680059184,0.005,0.1,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,-3.4160753559214565e-06,0.0015026338066086418,-5.133110315730229e-09
115.5,0.23226114680059184,0.005,0.1,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,-3.3347069645333422e-06,0.0014771636414291714,-4.925907882829291e-09
116.0,0.23226114680059184,0.005,0.1,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,-3.25244957445647e-06,0.0014522750290888145,-4.723451300353672e-09
116.5,0.23226114680059184,0.005,0.1,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,-3.169724347672663e-06,0.0014279521711722289,-4.526214764276656e-09
117.0,0.23226114680059184,0.005,0.1,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,-3.086897393386166e-06,0.00140417973797015,-4.334558772985726e-09
117.5,0.23226114680059184,0.005,0.1,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,-3.0042858531888227e-06,0.001380942854948014,-4.148747083182503e-09
118.0,0.23226114680059184,0.005,0.1,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,-2.9221633399843525e-06,0.001358227089474007,-3.96896140823459e-09
118.5,0.23226114680059184,0.005,0.1,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,-2.8407647992333337e-06,0.001336018437818091,-3.7953141492803416e-09
119.0,0.23226114680059184,0.005,0.1,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,-2.7602908536845354e-06,0.0013143033124311785,-3.6278594122710707e-09
119.5,0.23226114680059184,0.005,0.1,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,-2.6809116862224184e-06,0.0012930685295114515,-3.4666025318536885e-09
120.0,0.23226114680059184,0.005,0.1,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,-2.6027705095896535e-06,0.0012723012968629689,-3.3115082947876063e-09
120.5,0.23226114680059184,0.005,0.1,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,-2.52598666655172e-06,0.0012519892020500002,-3.162508031045028e-09
121.0,0.23226114680059184,0.005,0.1,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,-2.4506583994178906e-06,0.0012321202008491068,-3.019505719303322e-09
121.5,0.23226114680059184,0.005,0.1,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,-2.3768653237058814e-06,0.0012126826059996492,-2.882383234861848e-09
122.0,0.23226114680059184,0.005,0.1,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,-2.3046706370353224e-06,0.0011936650762523248,-2.751004851693262e-09
122.5,0.23226114680059184,0.005,0.1,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,-2.234123091053597e-06,0.001175056605714333,-2.6252210961214528e-09
123.0,0.23226114680059184,0.005,0.1,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,-2.1652587512593062e-06,0.001156846513488924,-2.5048720371957095e-09
123.5,0.23226114680059184,0.005,0.1,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,-2.0981025669531184e-06,0.0011390244336063515,-2.389790087971808e-09
124.0,0.23226114680059184,0.005,0.1,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,-2.032669771234604e-06,0.001121580305242641,-2.279802382478796e-09
124.5,0.23226114680059184,0.005,0.1,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,-1.9689671288366004e-06,0.0011045043632220066,-2.174732784840732e-09
125.0,0.23226114680059184,0.005,0.1,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,-1.9069940477525786e-06,0.001087787128798363,-2.074403579840346e-09
125.5,0.23226114680059184,0.005,0.1,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,-1.8467435689215379e-06,0.00107141940071093,-1.978636887880678e-09
126.0,0.23226114680059184,0.005,0.1,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,-1.7882032467597024e-06,0.001055392246508676,-1.8872558418118304e-09
126.5,0.23226114680059184,0.005,0.1,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,-1.7313559319784715e-06,0.0010396969941380556,-1.8000855582611088e-09
127.0,0.23226114680059184,0.005,0.1,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,-1.6761804669507507e-06,0.0010243252237883138,-1.716953931918928e-09
127.5,0.23226114680059184,0.005,0.1,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,-1.6226523028050863e-06,0.0010092687599884689,-1.637692277544523e-09
128.0,0.23226114680059184,0.005,0.1,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,-1.5707440464876686e-06,0.0009945196639499715,-1.5621358412643346e-09
128.5,0.23226114680059184,0.005,0.1,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,-1.520425945162441e-06,0.000980070226148965,-1.4901241999181076e-09
129.0,0.23226114680059184,0.005,0.1,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,-1.4716663145637462e-06,0.0009659129591420155,-1.4215015647698922e-09
129.5,0.23226114680059184,0.005,0.1,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,-1.4244319172309235e-06,0.0009520405906091677,-1.3561170037630776e-09
130.0,0.23226114680059184,0.005,0.1,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,-1.3786882959309583e-06,0.0009384460566181989,-1.2938245946220722e-09
130.5,0.23226114680059184,0.005,0.1,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,-1.3344000670377046e-06,0.0009251224951039329,-1.2344835194847767e-09
131.0,0.23226114680059184,0.005,0.1,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,-1.291531178133398e-06,0.0009120632395565748,-1.1779581103166666e-09
131.5,0.23226114680059184,0.005,0.1,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,-1.2500451336617888e-06,0.0008992618129130347,-1.124117853119817e-09
132.0,0.23226114680059184,0.005,0.1,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,-1.209905192065593e-06,0.0008867119216453207,-1.0728373578651329e-09
132.5,0.23226114680059184,0.005,0.1,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,-1.171074537482912e-06,0.000874407450040143,-1.023996300127373e-09
133.0,0.23226114680059184,0.005,0.1,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,-1.1335164287633507e-06,0.0008623424546639809,-9.774793395817373e-10
133.5,0.23226114680059184,0.005,0.1,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,-1.0971943282745761e-06,0.000850511159007956,-9.331760197977654e-10
134.0,0.23226114680059184,0.005,0.1,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,-1.0620720127172695e-06,0.0008389079483069791,-8.909806531429084e-10
134.5,0.23226114680059184,0.005,0.1,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,-1.0281136679354715e-06,0.0008275273645277319,-8.507921940615804e-10
135.0,0.23226114680059184,0.005,0.1,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,-9.952839695013082e-07,0.0008163641015201897,-8.125141035193833e-10
135.5,0.23226114680059184,0.005,0.1,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,-9.635481506708953e-07,0.0008054130003274927,-7.760542069918528e-10
136.0,0.23226114680059184,0.005,0.1,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,-9.328720591402343e-07,0.0007946690446491157,-7.413245480168234e-10
136.5,0.23226114680059184,0.005,0.1,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,-9.032222038816337e-07,0.0007841273564523942,-7.082412390188108e-10
137.0,0.23226114680059184,0.005,0.1,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,-8.745657932060451e-07,0.0007737831917276163,-6.76724310842768e-10
137.5,0.23226114680059184,0.005,0.1,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,-8.468707650786559e-07,0.0007636319363819984,-6.466975622023185e-10
138.0,0.23226114680059184,0.005,0.1,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,-8.201058106062038e-07,0.0007536691022679988,-6.18088410044347e-10
138.5,0.23226114680059184,0.005,0.1,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,-7.942403915154724e-07,0.0007438903233415559,-5.908277416553687e-10
139.0,0.23226114680059184,0.005,0.1,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,-7.692447523603389e-07,0.0007342913519459542,-5.64849769188004e-10
139.5,0.23226114680059184,0.005,0.1,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,-7.450899281121779e-07,0.0007248680552171602,-5.400918871525681e-10
140.0,0.23226114680059184,0.005,0.1,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,-7.217477477198733e-07,0.000715616411606578,-5.164945333084254e-10
