two_photon_detuning_GHz,two_photon_detuning_MHz,A_control_off,transparency_reduction,A_control_on,C
-0.009625,-9.625,0.008676964579288187,7.539316802934997e-07,0.008676210647607895,8.688887379961487e-05
-0.0096,-9.6,0.008676964579288187,7.560005653558523e-07,0.008676208578722831,8.712730799436669e-05
-0.009575,-9.575,0.008676964579288187,7.580807951286509e-07,0.008676206498493058,8.736704964062903e-05
-0.00955,-9.549999999999999,0.008676964579288187,7.601724628771523e-07,0.00867620440682531,8.760810948700597e-05
-0.009525,-9.525,0.008676964579288187,7.622756628887192e-07,0.0086762023036253,8.785049839989692e-05
-0.0095,-9.5,0.008676964579288187,7.643904904868212e-07,0.0086762001887977,8.809422736511019e-05
-0.009474999999999999,-9.475,0.008676964579288187,7.66517042045269e-07,0.008676198062246142,8.833930748950343e-05
-0.00945,-9.45,0.008676964579288187,7.686554150026806e-07,0.008676195923873184,8.858575000265093e-05
-0.009425,-9.424999999999999,0.008676964579288187,7.708057078771887e-07,0.00867619377358031,8.88335662585385e-05
-0.0094,-9.4,0.008676964579288187,7.729680202813912e-07,0.008676191611267906,8.908276773728648e-05
-0.009375,-9.375,0.008676964579288187,7.751424529375493e-07,0.00867618943683525,8.933336604690137e-05
-0.00935,-9.350000000000001,0.008676964579288187,7.773291076930411e-07,0.008676187250180495,8.958537292505682e-05
-0.009325,-9.325,0.008676964579288187,7.79528087536071e-07,0.00867618505120065,8.9838800240904e-05
-0.0093,-9.299999999999999,0.008676964579288187,7.817394966116448e-07,0.008676182839791576,9.009365999691272e-05
-0.009275,-9.275,0.008676964579288187,7.839634402378103e-07,0.00867618061584795,9.034996433074324e-05
-0.00925,-9.25,0.008676964579288187,7.86200024922176e-07,0.008676178379263265,9.060772551714988e-05
-0.009225,-9.225000000000001,0.008676964579288187,7.88449358378704e-07,0.008676176129929809,9.086695596991642e-05
-0.0092,-9.2,0.008676964579288187,7.907115495447914e-07,0.008676173867738642,9.112766824382465e-05
-0.009174999999999999,-9.174999999999999,0.008676964579288187,7.9298670859864e-07,0.00867617159257959,9.138987503665625e-05
-0.00915,-9.15,0.008676964579288187,7.952749469769214e-07,0.008676169304341211,9.165358919122863e-05
-0.009125,-9.125,0.008676964579288187,7.975763773927476e-07,0.008676167002910795,9.191882369746594e-05
-0.0091,-9.1,0.008676964579288187,7.998911138539441e-07,0.008676164688174334,9.21855916945051e-05
-0.009075,-9.075,0.008676964579288187,8.022192716816425e-07,0.008676162360016506,9.24539064728385e-05
-0.00905,-9.05,0.008676964579288187,8.04560967529189e-07,0.008676160018320658,9.272378147649312e-05
-0.009025,-9.025,0.008676964579288187,8.069163194013831e-07,0.008676157662968786,9.299523030524787e-05
-0.009,-9.0,0.008676964579288187,8.092854466740481e-07,0.008676155293841513,9.326826671688888e-05
-0.008975,-8.975,0.008676964579288187,8.116684701139407e-07,0.008676152910818073,9.354290462950418e-05
-0.00895,-8.95,0.008676964579288187,8.140655118990113e-07,0.008676150513776288,9.381915812381857e-05
-0.008925,-8.925,0.008676964579288187,8.164766956390137e-07,0.008676148102592549,9.409704144556888e-05
-0.0089,-8.9,0.008676964579288187,8.189021463964809e-07,0.00867614567714179,9.437656900792135e-05
-0.008875,-8.875,0.008676964579288187,8.213419907080653e-07,0.00867614323729748,9.465775539393107e-05
-0.00885,-8.85,0.008676964579288187,8.237963566062583e-07,0.008676140782931581,9.494061535904509e-05
-0.008825,-8.825,0.008676964579288187,8.262653736414934e-07,0.008676138313914545,9.522516383364976e-05
-0.0088,-8.8,0.008676964579288187,8.287491729046395e-07,0.008676135830115284,9.5511415925663e-05
-0.008775,-8.775,0.008676964579288187,8.312478870498966e-07,0.008676133331401138,9.579938692317306e-05
-0.008749999999999999,-8.749999999999998,0.008676964579288187,8.337616503180991e-07,0.00867613081763787,9.608909229712408e-05
-0.008725,-8.725,0.008676964579288187,8.362905985604344e-07,0.008676128288689628,9.638054770404967e-05
-0.0087,-8.7,0.008676964579288187,8.388348692625908e-07,0.008676125744418926,9.667376898885583e-05
-0.008675,-8.675,0.008676964579288187,8.413946015693355e-07,0.008676123184686618,9.696877218765357e-05
-0.00865,-8.65,0.008676964579288187,8.43969936309541e-07,0.008676120609351879,9.726557353064311e-05
-0.008625,-8.625,0.008676964579288187,8.46561016021659e-07,0.008676118018272165,9.756418944504974e-05
-0.0086,-8.6,0.008676964579288187,8.491679849796626e-07,0.008676115411303208,9.78646365581135e-05
-0.008575,-8.575,0.008676964579288187,8.517909892194568e-07,0.008676112788298967,9.8166931700133e-05
-0.00855,-8.55,0.008676964579288187,8.544301765657727e-07,0.008676110149111621,9.847109190756495e-05
-0.008525,-8.525,0.008676964579288187,8.570856966595556e-07,0.008676107493591528,9.877713442618045e-05
-0.0085,-8.5,0.008676964579288187,8.59757700985854e-07,0.008676104821587202,9.908507671427927e-05
-0.008475,-8.475,0.008676964579288187,8.62446342902225e-07,0.008676102132945285,9.939493644596341e-05
-0.00845,-8.45,0.008676964579288187,8.651517776676634e-07,0.00867609942751052,9.970673151447115e-05
-0.008425,-8.425,0.008676964579288187,8.678741624720665e-07,0.008676096705125716,0.0001000204800355728
-0.0084,-8.4,0.008676964579288187,8.706136564662503e-07,0.008676093965631721,0.00010033620035103
-0.008375,-8.375,0.008676964579288187,8.73370420792521e-07,0.008676091208867394,0.000100653911032119
-0.00835,-8.35,0.008676964579288187,8.761446186158227e-07,0.008676088434669571,0.00010097363088322035
-0.008324999999999999,-8.325,0.008676964579288187,8.789364151554667e-07,0.008676085642873033,0.00010129537894547565
-0.0083,-8.3,0.008676964579288187,8.817459777174608e-07,0.008676082833310469,0.00010161917450051348
-0.008275,-8.274999999999999,0.008676964579288187,8.845734757274468e-07,0.00867608000581246,0.00010194503707424522
-0.00825,-8.25,0.008676964579288187,8.874190807642638e-07,0.008676077160207423,0.00010227298644073328
-0.008225,-8.225,0.008676964579288187,8.90282966594149e-07,0.008676074296321593,0.00010260304262613265
-0.0082,-8.200000000000001,0.008676964579288187,8.931653092055882e-07,0.008676071413978982,0.00010293522591270722
-0.008175,-8.175,0.008676964579288187,8.960662868448379e-07,0.008676068513001343,0.00010326955684292381
-0.00815,-8.149999999999999,0.008676964579288187,8.989860800521231e-07,0.008676065593208136,0.00010360605622362368
-0.008125,-8.125,0.008676964579288187,9.019248716985343e-07,0.008676062654416488,0.00010394474513027498
-0.0081,-8.1,0.008676964579288187,9.048828470236381e-07,0.008676059696441163,0.00010428564491130721
-0.008075,-8.075000000000001,0.008676964579288187,9.078601936738132e-07,0.008676056719094513,0.00010462877719252938
-0.00805,-8.05,0.008676964579288187,9.108571017413338e-07,0.008676053722186446,0.00010497416388163426
-0.008025,-8.024999999999999,0.008676964579288187,9.138737638042119e-07,0.008676050705524383,0.0001053218271727901
-0.008,-8.0,0.008676964579288187,9.169103749668215e-07,0.008676047668913221,0.00010567178955132257
-0.007975,-7.975,0.008676964579288187,9.199671329013178e-07,0.008676044612155286,0.00010602407379848807
-0.00795,-7.95,0.008676964579288187,9.230442378898713e-07,0.008676041535050298,0.00010637870299634126
-0.007925,-7.925,0.008676964579288187,9.261418928677364e-07,0.00867603843739532,0.00010673570053269851
-0.007899999999999999,-7.8999999999999995,0.008676964579288187,9.292603034671728e-07,0.008676035318984721,0.00010709509010619984
-0.007875,-7.875,0.008676964579288187,9.323996780622383e-07,0.008676032179610126,0.00010745689573147105
-0.00785,-7.85,0.008676964579288187,9.355602278144769e-07,0.008676029019060373,0.00010782114174438931
-0.007825,-7.825,0.008676964579288187,9.387421667195174e-07,0.008676025837121468,0.00010818785280745343
-0.0078,-7.8,0.008676964579288187,9.419457116546107e-07,0.008676022633576533,0.0001085570539152625
-0.007775000000000001,-7.775,0.008676964579288187,9.451710824271194e-07,0.008676019408205761,0.00010892877040010417
-0.00775,-7.75,0.008676964579288187,9.484185018239915e-07,0.008676016160786363,0.00010930302793765637
-0.007724999999999999,-7.725,0.008676964579288187,9.51688195662232e-07,0.008676012891092525,0.00010967985255280407
-0.0077,-7.7,0.008676964579288187,9.54980392840405e-07,0.008676009598895347,0.00011005927062557474
-0.0076749999999999995,-7.675,0.008676964579288187,9.582953253911826e-07,0.008676006283962796,0.00011044130889719456
-0.0076500000000000005,-7.65,0.008676964579288187,9.616332285349708e-07,0.008676002946059653,0.00011082599447626858
-0.007625,-7.625,0.008676964579288187,9.649943407346381e-07,0.008675999584947454,0.00011121335484508813
-0.007599999999999999,-7.599999999999999,0.008676964579288187,9.683789037513675e-07,0.008675996200384437,0.00011160341786606766
-0.007575,-7.575,0.008676964579288187,9.717871627016672e-07,0.008675992792125485,0.00011199621178831498
-0.007549999999999999,-7.55,0.008676964579288187,9.752193661155638e-07,0.008675989359922072,0.00011239176525433802
-0.0075250000000000004,-7.525,0.008676964579288187,9.786757659960012e-07,0.008675985903522192,0.00011279010730689033
-0.0075,-7.5,0.008676964579288187,9.821566178794878e-07,0.008675982422670307,0.00011319126739596058
-0.007474999999999999,-7.474999999999999,0.008676964579288187,9.85662180898009e-07,0.00867597891710729,0.00011359527538590778
-0.00745,-7.45,0.008676964579288187,9.891927178422435e-07,0.008675975386570346,0.00011400216156274683
-0.007424999999999999,-7.424999999999999,0.008676964579288187,9.92748495226114e-07,0.008675971830792962,0.0001144119566415879
-0.0074,-7.4,0.008676964579288187,9.963297833527026e-07,0.008675968249504834,0.0001148246917742329
-0.007375,-7.375,0.008676964579288187,9.99936856381569e-07,0.008675964642431805,0.00011524039855693392
-0.007350000000000001,-7.3500000000000005,0.008676964579288187,1.0035699923975016e-06,0.00867596100929579,0.00011565910903831639
-0.007325,-7.325,0.008676964579288187,1.0072294734807424e-06,0.008675957349814706,0.00011608085572747263
-0.007299999999999999,-7.299999999999999,0.008676964579288187,1.0109155857787157e-06,0.00867595366370241,0.0001165056716022282
-0.007275,-7.275,0.008676964579288187,1.0146286195793063e-06,0.008675949950668609,0.00011693359011758708
-0.0072499999999999995,-7.249999999999999,0.008676964579288187,1.0183688693857182e-06,0.008675946210418803,0.00011736464521435903
-0.0072250000000000005,-7.2250000000000005,0.008676964579288187,1.0221366339929593e-06,0.008675942442654195,0.00011779887132797424
-0.0072,-7.2,0.008676964579288187,1.025932216565993e-06,0.008675938647071621,0.0001182363033974901
-0.007174999999999999,-7.174999999999999,0.008676964579288187,1.0297559247195942e-06,0.008675934823363467,0.00011867697687479438
-0.00715,-7.15,0.008676964579288187,1.033608070599958e-06,0.008675930971217587,0.00011912092773401062
-0.007124999999999999,-7.124999999999999,0.008676964579288187,1.0374889709681064e-06,0.008675927090317219,0.00011956819248111032
-0.0071,-7.1000000000000005,0.008676964579288187,1.0413989472851329e-06,0.008675923180340902,0.00012001880816373735
-0.007075,-7.074999999999999,0.008676964579288187,1.0453383257993414e-06,0.008675919240962388,0.00012047281238125043
-0.007049999999999999,-7.049999999999999,0.008676964579288187,1.0493074376353194e-06,0.008675915271850552,0.00012093024329498866
-0.007025,-7.025,0.008676964579288187,1.053306618885003e-06,0.008675911272669302,0.00012139113963876647
-0.006999999999999999,-6.999999999999999,0.008676964579288187,1.057336210700782e-06,0.008675907243077487,0.00012185554072960389
-0.006975,-6.9750000000000005,0.008676964579288187,1.061396559390698e-06,0.008675903182728796,0.00012232348647869777
-0.00695,-6.949999999999999,0.008676964579288187,1.0654880165157932e-06,0.008675899091271672,0.00012279501740264107
-0.006925000000000001,-6.925000000000001,0.008676964579288187,1.0696109389896616e-06,0.008675894968349198,0.00012327017463489598
-0.0069,-6.8999999999999995,0.008676964579288187,1.07376568918027e-06,0.008675890813599008,0.0001237489999375284
-0.006874999999999999,-6.874999999999999,0.008676964579288187,1.0779526350140956e-06,0.008675886626653173,0.00012423153571320964
-0.00685,-6.8500000000000005,0.008676964579288187,1.0821721500826554e-06,0.008675882407138106,0.00012471782501749374
-0.0068249999999999995,-6.824999999999999,0.008676964579288187,1.0864246137514848e-06,0.008675878154674436,0.00012520791157137688
-0.0068000000000000005,-6.800000000000001,0.008676964579288187,1.090710411271627e-06,0.008675873868876915,0.00012570183977414633
-0.006775,-6.7749999999999995,0.008676964579288187,1.0950299338937118e-06,0.008675869549354294,0.0001261996547165279
-0.006749999999999999,-6.749999999999999,0.008676964579288187,1.0993835789846825e-06,0.008675865195709202,0.00012670140219413805
-0.006725,-6.725,0.008676964579288187,1.103771750147252e-06,0.00867586080753804,0.00012720712872125146
-0.006699999999999999,-6.699999999999999,0.008676964579288187,1.1081948573421542e-06,0.008675856384430846,0.00012771688154488982
-0.006675,-6.675000000000001,0.008676964579288187,1.112653317013276e-06,0.008675851925971175,0.00012823070865924317
-0.00665,-6.6499999999999995,0.008676964579288187,1.1171475522157395e-06,0.008675847431735972,0.000128748658820431
-0.006624999999999999,-6.624999999999999,0.008676964579288187,1.1216779927470238e-06,0.00867584290129544,0.00012927078156161384
-0.0066,-6.6,0.008676964579288187,1.126245075281205e-06,0.008675838334212906,0.000129797127208464
-0.006574999999999999,-6.574999999999999,0.008676964579288187,1.1308492435064061e-06,0.008675833730044682,0.00013032774689500633
-0.00655,-6.550000000000001,0.008676964579288187,1.135490948265539e-06,0.008675829088339922,0.00013086269257983865
-0.0065249999999999996,-6.5249999999999995,0.008676964579288187,1.1401706477004395e-06,0.008675824408640486,0.0001314020170627426
-0.006500000000000001,-6.500000000000001,0.008676964579288187,1.1448888073994825e-06,0.008675819690480788,0.00013194577400169624
-0.006475,-6.475,0.008676964579288187,1.1496459005487823e-06,0.008675814933387638,0.00013249401793029945
-0.006449999999999999,-6.449999999999999,0.008676964579288187,1.1544424080870744e-06,0.0086758101368801,0.0001330468042756236
-0.006425,-6.425,0.008676964579288187,1.1592788188643858e-06,0.008675805300469323,0.00013360418937649818
-0.0063999999999999994,-6.3999999999999995,0.008676964579288187,1.1641556298046043e-06,0.008675800423658384,0.00013416623050224616
-0.0063750000000000005,-6.375000000000001,0.008676964579288187,1.1690733460720514e-06,0.008675795505942115,0.00013473298587188148
-0.00635,-6.35,0.008676964579288187,1.1740324812421835e-06,0.008675790546806944,0.0001353045146737818
-0.006324999999999999,-6.324999999999999,0.008676964579288187,1.179033557476531e-06,0.00867578554573071,0.00013588087708584984
-0.0063,-6.3,0.008676964579288187,1.1840771057020053e-06,0.008675780502182486,0.0001364621342961781
-0.006274999999999999,-6.2749999999999995,0.008676964579288187,1.1891636657947018e-06,0.008675775415622393,0.0001370483485242318
-0.00625,-6.25,0.008676964579288187,1.194293786768318e-06,0.008675770285501419,0.00013763958304256345
-0.006225,-6.225,0.008676964579288187,1.1994680269673427e-06,0.008675765111261221,0.00013823590219907763
-0.006199999999999999,-6.199999999999999,0.008676964579288187,1.204686954265135e-06,0.008675759892333922,0.00013883737143985912
-0.006175,-6.175,0.008676964579288187,1.2099511462670558e-06,0.008675754628141921,0.00013944405733258322
-0.006149999999999999,-6.1499999999999995,0.008676964579288187,1.2152611905187923e-06,0.008675749318097668,0.00014005602759052476
-0.006125,-6.125,0.008676964579288187,1.2206176847200284e-06,0.008675743961603467,0.00014067335109718305
